x,y
5.673060254822861470e-01,6.191018897208845351e-01
-2.069144353574596806e-01,3.934069603289650496e-01
2.441734004557469806e-01,4.936701535598292390e-01
7.247274174934903446e-01,6.964194101057730180e-01
8.990412473152842310e-01,7.944249453620371160e-01
-7.058530381419241273e-01,3.840804585669130300e-01
8.531752503229887985e-01,7.673749838757178976e-01
-1.576741384092361642e-02,4.252459708924944959e-01
-4.835112234020833011e-01,3.750582599472206402e-01
-8.172848752347738888e-02,4.124895124605852947e-01
9.600651505709540956e-01,8.318121951239535461e-01
-1.476381201426080203e-02,4.254544624566282685e-01
-3.424967794249835773e-01,3.803158423910362740e-01
2.668017086334515398e-01,5.009967557921102266e-01
-5.197087624436138587e-01,3.750832361393698355e-01
-8.482733437826721623e-01,4.009916404263350054e-01
-7.422405561787015493e-01,3.875743900838071743e-01
-7.439083220844551203e-01,3.877481291961545895e-01
-6.961946129754112977e-01,3.832483556058367546e-01
-7.223456547011797291e-01,3.855937693209635087e-01
2.817494896064292043e-01,5.059569138214099482e-01
-6.362398312017103486e-01,3.789774196298294484e-01
-3.086654333522735882e-01,3.828447677987729114e-01
7.935768198120236594e-01,7.335730690189262715e-01
-5.207671947425529524e-02,4.179932711222025254e-01
3.351154770420543549e-01,5.244466842846809973e-01
-6.553602575967403254e-01,3.801721734943983577e-01
-6.154219623826584495e-01,3.778547634429136881e-01
-9.182627674670422735e-01,4.124879448533977366e-01
-6.621298738556709029e-01,3.806327348563834367e-01
-4.428193219360827548e-01,3.757006349879677409e-01
-6.459790314465063688e-01,3.795664023475843751e-01
-8.225949324858887746e-01,3.973001765283376008e-01
-7.587282577987983778e-01,3.893443524393431776e-01
-7.844246393454845645e-02,4.130808763314802734e-01
-5.873325631884149800e-01,3.766343521270840156e-01
-2.714602779038490787e-01,3.861922295519542025e-01
6.834541709713759516e-03,4.300459827150205916e-01
3.807896572587305961e-01,5.412408043572755068e-01
-9.213757203178021271e-01,4.130480352157172019e-01
5.988207978180852820e-01,6.337301026537658366e-01
2.558007789818155242e-01,4.974074608948970133e-01
-8.364819361022561850e-01,3.992614485692406179e-01
7.471572482135544480e-01,7.083002575224869313e-01
8.417448010636263689e-01,7.607740952531294454e-01
-8.778440802902724993e-01,4.055927462165146991e-01
-4.462447037055925492e-01,3.756192068313642385e-01
6.124025595861226634e-01,6.401655974086623013e-01
4.965193807673167203e-01,5.877966163381878051e-01
-6.309579612872453502e-01,3.786749973481096654e-01
-5.813013533265793953e-01,3.764164092970143094e-01
-2.590557944172360294e-01,3.874401664722663119e-01
-3.095402961795734598e-02,4.221437404996354892e-01
2.365095430605919091e-01,4.912384943612833621e-01
-2.621727208604551773e-01,3.871203888649112357e-01
-7.493056773370421197e-02,4.137180047672552874e-01
4.949418762675130701e-01,5.871234293894399547e-01
-9.266335942188042019e-01,4.140034765105833348e-01
-4.951261113119584945e-01,3.750050903123450796e-01
4.266991717691048791e-01,5.590224332051882961e-01
7.904136753743986610e-01,7.318215971985565504e-01
2.335488423133225133e-02,4.336929288961696161e-01
6.422697053063131101e-02,4.432183016301802780e-01
-7.856559773204478958e-01,3.924855722954786463e-01
-1.051752663530907128e-01,4.084042650641470651e-01
6.523453291004632781e-02,4.434621593987224664e-01
-5.150589927305406768e-01,3.750485942704411269e-01
-4.615135381012380744e-01,3.753174016606039554e-01
-2.454316737907547008e-01,3.888867927233521926e-01
-9.598576044445472633e-01,4.203147892211738235e-01
-3.558416688336434319e-01,3.794532052381434095e-01
-5.771039860069107075e-01,3.762739338553187096e-01
-3.450052956441707064e-01,3.801478625096466613e-01
-7.604757363614975674e-01,3.895387734070852592e-01
7.810545614797899105e-01,7.266644548903237188e-01
1.871849071080973204e-01,4.761906635479639105e-01
3.582046382889791936e-01,5.328246859672967073e-01
5.783424772146765758e-01,6.241762496068898880e-01
-3.115602141885442933e-03,4.279058796074616811e-01
-8.261594238251526168e-01,3.977957078035619376e-01
7.421308363709555600e-02,4.456544283042905286e-01
1.736822360417582534e-01,4.722530903910479028e-01
4.908789483686599731e-01,5.853945193543247383e-01
-1.366809075406412166e-01,4.032858777740340739e-01
-7.448393944088724794e-01,3.878456419402507294e-01
-4.324481884025510592e-01,3.759778386964494623e-01
-2.738354072027298081e-01,3.859608049361047399e-01
2.918344826632024436e-01,5.093575388431075268e-01
1.415566093378237689e-01,4.631989034967954333e-01
-2.878065482043075107e-01,3.846484416396366846e-01
9.730304975859593863e-01,8.399611814610727922e-01
2.115496387137743017e-01,4.834934760757934602e-01
-5.255464165280110400e-01,3.751398470137334296e-01
-7.964350547591925178e-01,3.938300875050183558e-01
-6.942817216313359463e-01,3.830882972914363416e-01
-5.080845432309837317e-01,3.750140056798401123e-01
-6.786372534808886581e-01,3.818381289281133073e-01
-6.268659518973884737e-01,3.784489220894637351e-01
-4.298096626123057984e-01,3.760557178848425441e-01
-6.532528094104903538e-01,3.800328050554732107e-01
7.935308492528503344e-01,7.335475838504573742e-01
-8.395325086767155831e-01,3.997033552389223088e-01
4.902277914050934271e-02,4.395912882889647655e-01
-1.792063460206769765e-01,3.970518360928727009e-01
9.647572338172127893e-01,8.347529472899686276e-01
-7.759221956638953088e-01,3.913142267271396690e-01
-2.042888019085167262e-01,3.937382384307215877e-01
9.389408665507377183e-01,8.186894608778118032e-01
7.310142517879605339e-01,6.997277331653727339e-01
6.341441418985598322e-01,6.506320574148901636e-01
-4.841943459101203384e-01,3.750535325788305618e-01
-6.582248252198683591e-01,3.803646632819695506e-01
3.372864398488619742e-01,5.252246962188819035e-01
8.587519782551715775e-01,7.706157725169305861e-01
1.135257860278595654e-01,4.556601193116649462e-01
1.432253789397996968e-01,4.636583331669105745e-01
-4.400418126794316542e-01,3.757703537628789836e-01
5.389858663838738018e-01,6.063196351168819165e-01
-6.259125028849532590e-01,3.783972767963043604e-01
-3.526415271915126493e-01,3.796531113232392562e-01
-1.491271227671664423e-01,4.013810948523529598e-01
1.522075736891004283e-02,4.318826633193842968e-01
-5.151805351698395263e-01,3.750493818531520640e-01
-7.703263505215929285e-01,3.906592148113550156e-01
2.212400848832651867e-01,4.864686985805185548e-01
-4.227388935194884567e-01,3.762791311231271085e-01
1.624764428452245557e-01,4.690446508553275939e-01
-6.912745694515953776e-01,3.828398487683343232e-01
-3.771979629036503745e-02,4.207934971589618600e-01
6.517886510317172366e-02,4.434486749055662758e-01
-8.963529263551461845e-01,4.086633519064903353e-01
-3.267914436121588384e-01,3.814288294298485704e-01
-7.311706461220515152e-01,3.864514002061043563e-01
-8.732500590544645114e-01,4.048533442680345984e-01
9.799204647798904766e-01,8.443209818730702532e-01
-3.552923100505540610e-01,3.794872104708225669e-01
6.197488917092697225e-01,6.436794815323152452e-01
-4.907186904724722964e-01,3.750184591514026944e-01
3.630054444478585385e-01,5.345953708171383711e-01
5.204557197793731049e-01,5.981421162922369028e-01
1.912774812156885496e-01,4.773995477219800110e-01
-5.684762289968325888e-02,4.170822919992132061e-01
-1.763181717054629338e-01,3.974506984217344718e-01
-3.022634669140094044e-01,3.833785149679001525e-01
8.590582884956516896e-01,7.707941638990135624e-01
6.612388155754582719e-01,6.639590543140915235e-01
9.300538213330251658e-01,8.132258425519689471e-01
-7.514055530289105445e-01,3.885438754486655877e-01
4.617349504072885136e-01,5.732001674646236555e-01
8.766809136420756765e-01,7.811250724256529887e-01
-6.375338676686796990e-01,3.790533353048370357e-01
-8.670074652664450099e-01,4.038631027631359727e-01
4.822412985801181051e-01,5.817424218506479505e-01
1.489462263598237968e-01,4.652424010085691175e-01
6.836575535165441142e-01,6.752239722850222892e-01
-7.204552467474210076e-01,3.854143962468142282e-01
5.905346237197803827e-01,6.298426640424950040e-01
-5.967453599045109414e-01,3.770056424277972162e-01
-6.726881142685909865e-01,3.813902538877804727e-01
-6.714684041380141188e-01,3.813003029180651593e-01
6.291494404627642201e-01,6.482096697637229621e-01
3.303944413924002621e-01,5.227617703490136103e-01
4.613084953823864964e-02,4.389126224608624893e-01
-2.823390317529950178e-01,3.851520636639051420e-01
7.544010816262165520e-01,7.121833014825048602e-01
-2.151097851547292272e-01,3.923919502531252879e-01
6.331988789431541864e-01,6.501727926938617452e-01
-1.217301828595631630e-01,4.056617259770270989e-01
-2.461111411501848423e-01,3.888127612817274814e-01
-7.464042866078712812e-02,4.137708781992598395e-01
-3.972442516717158423e-01,3.772625879602512500e-01
4.952187603525022297e-01,5.872415102051939950e-01
5.440780184958304844e-03,4.297436533444242146e-01
-5.355746097063653899e-01,3.752711898976630045e-01
7.991491465491369350e-01,7.366689653527181969e-01
-2.322175572535771781e-01,3.903658792806946054e-01
8.710572222797718922e-02,4.488628133727503022e-01
8.129442219290938798e-01,7.443905421207844819e-01
2.484759918279841884e-01,4.950463522163325303e-01
-7.662039185832718591e-01,3.901852556290906215e-01
8.796642472269502466e-01,7.828871646592087119e-01
2.554161061428357193e-01,4.972828914471437711e-01
-3.301887706858277483e-01,3.811791114859693907e-01
-7.214558546732254829e-01,3.855091490505104801e-01
5.880503785405919448e-01,6.286829199090697706e-01
2.401455118570270386e-01,4.923890097261645060e-01
6.692218395264304398e-02,4.438715919980645852e-01
7.877851661019152907e-01,7.303694215783153032e-01
5.771944224490614950e-01,6.236459622332930497e-01
-6.966502405344976445e-01,3.832867108076306040e-01
-3.765558644089035401e-01,3.782653831311070802e-01
-5.030217203710685148e-01,3.750019565987145476e-01
4.878925851453539408e-01,5.841282342396794114e-01
-9.329351305284412366e-01,4.151641772669311670e-01
1.397793697426330528e-01,4.627109232746315914e-01
5.249173714813810676e-01,6.000976325066365025e-01
7.535312735234989123e-01,7.117158543645953905e-01
-3.158365025681850735e-01,3.822677558113539154e-01
6.425146093440257111e-01,6.547156355495424851e-01
-7.787365260895855457e-01,3.916487252092479832e-01
6.929045834690363836e-01,6.799331454131647412e-01
-7.450226753360351672e-01,3.878648810204632369e-01
-2.054254188792654645e-01,3.935944679662407020e-01
5.945907315591072440e-01,6.317419006318074626e-01
-7.001651453024524407e-01,3.835855897272754667e-01
-5.414972095347170278e-01,3.753690039426789693e-01
4.445051367861325708e-01,5.661621328747267201e-01
4.400730730921487144e-01,5.643722963041964968e-01
2.822952657705946056e-01,5.061398320386610861e-01
3.878968889342000459e-01,5.439344754383639291e-01
8.544888669519234980e-02,4.484465140569944275e-01
-4.964018821860944897e-01,3.750027742396720987e-01
-3.086080129921611181e-01,3.828494770051733553e-01
-6.368045663971486636e-01,3.790104620115240519e-01
8.169011226672566739e-01,7.466204071890601979e-01
1.667835895322409279e-01,4.702715047006071902e-01
-1.982971664727202210e-01,3.945052713767977504e-01
-7.598839271173463139e-02,4.135255378103953605e-01
8.945666792236306453e-01,7.917463334573195954e-01
-6.932971937678396035e-01,3.830065296682547138e-01
1.724596640335944731e-01,4.719004285183231451e-01
1.177735776893196196e-02,4.311248708410606589e-01
2.229084708692956607e-01,4.869849979831251674e-01
-9.637796323583189828e-01,4.210910458693752356e-01
7.442478178883029649e-01,7.067469926399579938e-01
8.642365649672247851e-01,7.738160153986229917e-01
1.302663671784178856e-01,4.601219343420601682e-01
3.933016477537845113e-01,5.459973929742057974e-01
8.449987623545913706e-01,7.626475008718677229e-01
4.144772686267972350e-01,5.542004303218130978e-01
-6.949219141714773063e-01,3.831416898480585198e-01
1.525767203336263478e-01,4.662549376974411408e-01
2.134300927657117875e-01,4.840676779850769385e-01
-1.517386573952279605e-01,4.009898491613311244e-01
4.728884712494456632e-01,5.778239951764465587e-01
8.687340295380296951e-01,7.764498950604454830e-01
8.511370258135526612e-01,7.661938419694914737e-01
-9.832125719173578915e-02,4.095741026622917169e-01
-7.735239083184894948e-01,3.910318560903903173e-01
9.696823979246691483e-01,8.378499323077726046e-01
6.777961728918682205e-01,6.722579624740139259e-01
-7.506746375934663096e-01,3.884652372712748547e-01
8.416837652347446408e-01,7.607389984059603760e-01
7.397927241242565621e-01,7.043755711695954824e-01
3.767611425214423271e-02,4.369490579651325035e-01
1.825508714898584905e-01,4.748305054653355062e-01
-2.019945922597394805e-01,3.940301192233797711e-01
-8.904767223559373335e-01,4.076725865789648795e-01
-3.296055167081981541e-01,3.812216314149172169e-01
6.057068971960228865e-01,6.369830876800407493e-01
-9.907359539907942825e-01,4.266046664012689837e-01
-3.330016566177116388e-01,3.809760957198062292e-01
-2.036626128181133755e-01,3.938176815089544647e-01
7.479120587584575652e-02,4.457967707897590448e-01
8.397112328255209590e-01,7.596056115769024286e-01
-3.073080112680774967e-01,3.829564719688850483e-01
-3.060935962075446160e-01,3.830570771639406624e-01
4.750024962194967504e-01,5.787064002073392111e-01
-9.556411822038568538e-02,4.100503676723259439e-01
-5.507903541200360742e-01,3.755527843010654787e-01
-9.512096773461320431e-02,4.101272208788906415e-01
-7.182859592404002846e-01,3.852104485717504079e-01
-6.472260269875533822e-01,3.796447506476871570e-01
-3.264454521040516255e-03,4.278741861733456608e-01
-1.621491009909041825e-01,3.994592635631259991e-01
8.296918021362000850e-01,7.538743475717605280e-01
-2.752122017667337772e-01,3.858277616216914119e-01
1.611767005560869048e-01,4.686759920053358286e-01
2.645285758390607533e-01,5.002508449873933616e-01
-9.738110868233327277e-01,4.231064884278660232e-01
3.270747440334211831e-01,5.215827069038462271e-01
-6.439280662604971450e-01,3.794389903408899034e-01
9.221406349389102974e-01,8.083894254738100971e-01
-7.026745444937740892e-01,3.838022080683769488e-01
-1.707517525459525398e-01,3.982295160967632697e-01
-8.293006638427122823e-01,3.982369129729824153e-01
9.937485036918947134e-01,8.531324126318089451e-01
4.390020662485172309e-03,4.295162770594075918e-01
1.907700346400875713e-01,4.772492658764289075e-01
-8.658470452231450398e-01,4.036808701068227978e-01
4.999209407983555842e-01,5.892518331100862206e-01
-5.801888138088284741e-01,3.763779098271572421e-01
7.961085788814274977e-01,7.349780246250072757e-01
-5.897207190359856632e-01,3.767249587337859751e-01
-6.186245586726668577e-01,3.780153826972039721e-01
-9.269006643038102400e-01,4.140523236820788378e-01
-5.586610978000150496e-02,4.172689098089892301e-01
1.296822665252328477e-01,4.599642335949331584e-01
-8.685827211432952666e-01,4.041114047840135282e-01
5.510552333900211597e-01,6.117250936364040381e-01
-9.342233050394477267e-02,4.104225859998950621e-01
4.878053865516007725e-02,4.395343027728531582e-01
-1.184745061235437102e-01,4.061917933880730414e-01
-1.984738782493480347e-01,3.944824290209976714e-01
1.192806626164357731e-01,4.571804012337111200e-01
-6.895195081385749880e-01,3.826966379925187955e-01
-6.361437390094577538e-01,3.789718109296019155e-01
7.235712420270346001e-01,6.958128394961958785e-01
8.922309242672654683e-01,7.903514885327324047e-01
-2.533813674404941096e-01,3.880330178411830477e-01
-4.585106537128924575e-01,3.753688641118567704e-01
2.879990864780315185e-01,5.080591200621884518e-01
-1.825316578038072013e-01,3.965970317778855225e-01
-9.492272886793102771e-01,4.182439621916066996e-01
-6.876948052676192802e-01,3.825491442695249655e-01
4.319444576947950587e-01,5.611115297631527055e-01
3.178478838203027124e-01,5.183303916577174375e-01
-9.458080149930330194e-01,4.175881684782918324e-01
-5.560556761341011178e-01,3.756733368914681459e-01
-5.378504068238572078e-01,3.753069971350139200e-01
3.437854871974568294e-01,5.275658460867964639e-01
-9.605789244912716907e-01,4.204570597897578921e-01
-7.917828360308523106e-01,3.932436907290444705e-01
5.998321707463787344e-01,6.342066008161483248e-01
-6.429106758913327724e-01,3.793764559893680888e-01
3.054922157037494035e-01,5.140323663341433980e-01
-5.236344379065469568e-01,3.751196971403911729e-01
-8.011172144813096807e-01,3.944296236122106780e-01
-5.136556180010918293e-01,3.750399591220697215e-01
4.445338637113183111e-01,5.661737613637354283e-01
7.113929362125714917e-01,6.894584669797961807e-01
6.604397291339831888e-01,6.635615067755470387e-01
-2.056329407630903550e-01,3.935682783350971103e-01
3.361702731412923306e-01,5.248244412182536678e-01
-5.900314091683580564e-01,3.767369259936086956e-01
-4.137045394779734764e-01,3.765957656800090203e-01
7.926716370422395297e-01,7.330714202600280283e-01
-9.739961529785279293e-01,4.231440756510951862e-01
-8.289829382910638422e-01,3.981920943614190578e-01
-5.842274897079453577e-01,3.765202007191076339e-01
-9.469355922523605695e-01,4.178038764904218327e-01
-6.371291298204053710e-01,3.790295139097075716e-01
1.660831219393843483e-01,4.700714411426821782e-01
-1.571508988150041031e-01,4.001883227535770748e-01
7.853434221539496995e-01,7.290230813302344126e-01
6.348871234768818095e-01,6.509933106500639388e-01
-3.163652966042480585e-01,3.822260794909813075e-01
-4.811531331374150344e-01,3.750761152265434384e-01
-2.406151836654661924e-01,3.894172463453357547e-01
1.805898850296154823e-01,4.742576982009911735e-01
-4.638727183542474819e-01,3.752796815312382517e-01
2.482978156982680318e-01,4.949892044954570247e-01
-1.811766956175191456e-01,3.967817784465780262e-01
1.040943617039604696e-01,4.531992852519676207e-01
-1.277469417293666254e-01,4.046940727268228399e-01
-4.110684809161646580e-01,3.766947460899768840e-01
8.969066139243133673e-01,7.931460188626052732e-01
5.272115883195216401e-01,6.011064958238387934e-01
-7.197736484670949064e-01,3.853500978344010508e-01
7.369359517958256056e-01,7.028594033239382588e-01
-2.513760350097271612e-02,4.233202062018855960e-01
7.891044537881828358e-01,7.310979198806849544e-01
5.997105118946304270e-01,6.341492592796179606e-01
-1.495729910615331004e-01,4.013140904129058328e-01
-9.550613833597652036e-01,4.193744705625649938e-01
-4.626452812301078410e-01,3.752990089316524114e-01
8.326842932173383893e-02,4.479004415664520899e-01
2.669564396522945415e-01,5.010476100694550849e-01
-4.842246291335954300e-01,3.750533276412799100e-01
-7.212878518543517359e-01,3.854932100096386538e-01
6.698604735985982384e-01,6.682657559332150221e-01
9.688043614071042420e-01,8.372970540189710320e-01
5.138036460537165340e-02,4.401472085297899461e-01
-6.566414283033930044e-01,3.802578293701986967e-01
-4.553853469612620941e-01,3.754265286998072493e-01
-9.632186469050665334e-01,4.209796103229773712e-01
8.285976131209980000e-01,7.532510609123170831e-01
-7.644978342197177312e-01,3.899912366371974248e-01
1.530329510285071137e-01,4.663825789562144331e-01
-4.518895586255879948e-01,3.754959888362659481e-01
1.083560050315868217e-01,4.543065061838554852e-01
3.028407767037284426e-01,5.131185670153385336e-01
6.594836074144032612e-01,6.630861933991538670e-01
-5.871574564787935824e-01,3.766278047613970670e-01
-9.780083426830390447e-01,4.239625662159826613e-01
-7.262287398623854529e-01,3.859670234442263981e-01
8.000372836962101886e-01,7.371636297857615538e-01
7.477801551250304879e-01,7.086332818979670378e-01
1.948262043406165933e-01,4.784535973367975425e-01
2.010337208673067533e-01,4.803103452413702845e-01
3.300733490925109592e-01,5.226475210443553010e-01
-6.492574427531008219e-01,3.797738109036847276e-01
8.288238918499195584e-01,7.533799147609643310e-01
-1.624589502158537702e-01,3.994144200620107776e-01
-2.337229435010050871e-01,3.901936008895219854e-01
3.783541056567507610e-02,4.369857704696461509e-01
-9.060680664498899084e-01,4.103338445550754887e-01
-6.674332624878411835e-01,3.810072637258548611e-01
4.760672328527408848e-01,5.791515520818872886e-01
-8.344026641497470642e-01,3.989625303836675796e-01
2.063042189327763953e-01,4.818997820747655814e-01
-5.093017806373580925e-01,3.750185406692198020e-01
-2.214087719160469092e-01,3.916313726497125947e-01
-4.226125264586002572e-01,3.762833187988116612e-01
-2.886545670701017308e-01,3.845714768614985068e-01
4.380918103684909859e-01,5.635749095743785020e-01
-4.057565687536499599e-01,3.769032480713754851e-01
1.328092805937943766e-01,4.608101969154934086e-01
-4.789919560180067037e-02,4.187989580008926738e-01
3.273423307252962822e-01,5.216775711878497424e-01
8.736594786495159859e-01,7.793443635607844033e-01
4.651441944205005896e-01,5.746078534336279686e-01
-5.701192428184864713e-01,3.760535803314510317e-01
-9.376337298774306550e-01,4.160407031842354719e-01
-4.754719114003498337e-01,3.751289200993612183e-01
1.901558614005096626e-01,4.770675242197456867e-01
-8.971483730314993021e-01,4.087986064717643586e-01
-7.267505597527312844e-03,4.270254237943035269e-01
1.936856978337784252e-01,4.781142530098149712e-01
-3.315122183660783595e-01,3.810831712628400259e-01
5.418244074916438446e-01,6.075853062954247319e-01
-7.868034937324563938e-01,3.926263380036735806e-01
-8.497244365283824763e-01,4.012086817510917558e-01
4.563775124072066980e-01,5.709981313367564759e-01
-9.017367587603075663e-03,4.266565597137015331e-01
3.768047928554720816e-01,5.397399953087844704e-01
-1.303453227925075453e-01,4.042809815102947901e-01
-5.071959335217863796e-01,3.750110960269821825e-01
6.382046353483994405e-01,6.526092411275535854e-01
5.988317579379585087e-01,6.337352640542195381e-01
3.893929417088535239e-01,5.445042438774703175e-01
-4.557097255400746061e-01,3.754203489453719622e-01
1.804613337381741900e-01,4.742202057241575175e-01
-2.780522061199464101e-01,3.855558906874763658e-01
-8.168358533467316995e-01,3.965110624212754287e-01
8.346271509244855835e-01,7.566920639967450457e-01
-7.263627381620771928e-01,3.859800191203357489e-01
9.004747076416048657e-01,7.952848728736797712e-01
-1.079884540840885254e-01,4.079299397424391849e-01
-6.297341423227607038e-01,3.786066316466191184e-01
8.380189475671628863e-02,4.480338540688997284e-01
7.458916717528165652e-01,7.076241552306489213e-01
4.644497728191223640e-01,5.743207209194693963e-01
6.131222957228994463e-01,6.405088382647324829e-01
3.175667334214347104e-01,5.182318636280133228e-01
3.845531290357049325e-01,5.426644795900408269e-01
6.983913031306385744e-01,6.827446533041037213e-01
-5.006639822816281171e-01,3.750000944726722407e-01
-2.115007271371904807e-02,4.241351256133021330e-01
-5.575811163607955478e-01,3.757104824917190666e-01
9.753360159932940032e-01,8.414177914472069642e-01
8.881186793732265272e-01,7.879014574339009425e-01
-9.211463772629882030e-01,4.130066295175155999e-01
4.111503450313769292e-01,5.528989181251708906e-01
8.504966348313316438e-01,7.658231058623039544e-01
-6.388493097453329383e-01,3.791312423178762048e-01
1.358904611052589306e-01,4.616478596838554660e-01
8.309765951760836877e-01,7.546068636228259185e-01
-9.321080428284023167e-01,4.150108630022127376e-01
3.948405344936798400e-01,5.465870533227717987e-01
-4.053019852548984669e-01,3.769216529992850950e-01
8.487923907530607881e-01,7.648373385757194498e-01
9.421164903307355232e-01,8.206499939322512427e-01
8.885329782268678311e-01,7.881479639193377240e-01
-5.157156668507245634e-02,4.180902985297030305e-01
7.240853019786268607e-01,6.960824628257370472e-01
6.890987970701407672e-01,6.779905605414978664e-01
-3.617990535134887331e-01,3.790927503449502134e-01
6.578309483013546899e-01,6.622655367523745396e-01
-9.259847305690147579e-01,4.138849265738477889e-01
1.925397569641060791e-01,4.777738532091221346e-01
-5.399823254245939008e-01,3.753425542170767959e-01
-7.588662284454423812e-01,3.893596551920502913e-01
-8.460935967415816883e-01,4.006673095083266856e-01
3.925775517562795081e-01,5.457202898355502096e-01
-3.202500724638677188e-01,3.819235792391239559e-01
4.495335430575229108e-01,5.682029891552942136e-01
-8.692873184021152611e-01,4.042228121855626077e-01
-3.694193243387793313e-01,3.786538527548873878e-01
7.898258475067443385e-02,4.468330357381226636e-01
5.814463296779270873e-01,6.256127494229700714e-01
-3.624949941358601713e-01,3.790516342795065552e-01
2.517827528740181897e-01,4.961094230397509186e-01
7.719554964723742696e-01,7.216865967870610410e-01
2.317263763646091324e-01,4.897336049716460304e-01
-5.340810504927324676e-01,3.752488967148617793e-01
-9.511984368869239592e-01,4.186242920248294253e-01
7.401977478018597623e-01,7.045908114970298453e-01
-9.574611782992257236e-01,4.198437277823391933e-01
7.494033453683988100e-01,7.095018684466600778e-01
5.787426805442397182e-02,4.416907926336984813e-01
8.781353970257923525e-01,7.819836798290225044e-01
5.975664715473307798e-01,6.331397484567552469e-01
9.958682210666749413e-01,8.544903717422526190e-01
-2.985763690965796968e-01,3.836938883756394469e-01
5.343765778622537876e-01,6.042717653207202444e-01
-1.961381727815156850e-01,3.947854307229763382e-01
-4.024875939218230947e-02,4.202938292658059405e-01
2.550109264367401707e-01,4.971517497940424746e-01
7.473542283726775093e-01,7.084055509369711068e-01
9.681669383985902488e-01,8.368958912157193897e-01
5.365468277290363908e-01,6.052348555875276537e-01
-1.644664356653324777e-01,3.991248798846699919e-01
-1.572859954458596388e-01,4.001684761966147197e-01
4.751646031777829737e-01,5.787741435623321440e-01
-5.224457084633953308e-01,3.751079592489480197e-01
-7.790517737372106843e-01,3.916864055198321926e-01
-2.907556847184469273e-01,3.843821107452098929e-01
-4.255220166918365354e-01,3.761886364280681572e-01
-4.073837590880198256e-01,3.768380931601427730e-01
-5.327844979001801207e-01,3.752303192791215380e-01
-9.158136207272762341e-01,4.120502072533558935e-01
-9.642521305331723802e-01,4.211850087224121575e-01
9.754447794720630949e-01,8.414865637010069399e-01
-1.444537325282753137e-01,4.020885317813733262e-01
-2.313467056806366440e-01,3.904659841175671664e-01
3.592945653861396860e-01,5.332258178790333369e-01
-5.634922242698716666e-01,3.758638419734434133e-01
8.999223679004506593e-01,7.949534220317153732e-01
5.726900288311040921e-01,6.215708352757876032e-01
-8.211779953754809735e-01,3.971047081528741307e-01
-1.648384484301432806e-01,3.990714140680101107e-01
7.582366151243293828e-01,7.142484384941850672e-01
8.894640445828205788e-01,7.887022138260965098e-01
-6.519697750026054450e-02,4.155115003660519446e-01
2.268227784214154052e-01,4.882010038354770987e-01
-6.659321078158495499e-01,3.809000280866166044e-01
9.823372522739530766e-01,8.458550848883772399e-01
-5.366565972331132084e-01,3.752879370258666025e-01
8.854635482702513105e-01,7.863234093397704072e-01
2.992932979847369168e-01,5.119006663292823278e-01
2.154735897577182424e-01,4.846933837801706280e-01
2.537702203301717141e-02,4.341473604172031431e-01
-5.386603765644826236e-01,3.753202767248802751e-01
-6.469439359889834762e-01,3.796269686408431654e-01
-5.590275818596492918e-01,3.757466261614709757e-01
-6.271234757114909630e-01,3.784629381593507258e-01
5.591689471335066219e-01,6.153940411225502505e-01
-2.997494816665398076e-01,3.835929150198899573e-01
-8.843146468732072663e-01,4.066495173859882017e-01
9.382052602816226550e-01,8.182359365789422245e-01
7.675717699268513883e-01,7.193010411247481306e-01
8.555045663904259357e-01,7.687269920368493548e-01
9.898156452928705828e-01,8.506179979198742469e-01
-6.522095015610254176e-01,3.799645140783119990e-01
-2.075159621946824906e-01,3.933314812223362988e-01
5.164769514081826163e-01,5.964054413023013312e-01
3.920412361075844565e-01,5.455151929106458741e-01
-6.922081873202898805e-01,3.829165687013468267e-01
6.316662499812355502e-01,6.494289645742699069e-01
-5.511188563266786744e-01,3.755599580297459550e-01
-5.523647703547538423e-01,3.755875862516370733e-01
7.394884578682714427e-02,4.455894166242923560e-01
1.858798696834063069e-01,4.758066847793414045e-01
1.601724156756223483e-01,4.683916325183543061e-01
-8.170263252044902558e-01,3.965369337584278564e-01
7.549217252607607342e-01,7.124632578281667739e-01
-4.687999148225878709e-01,3.752085954246595634e-01
-7.409701574343916519e-01,3.874428464515619619e-01
7.774961597379543843e-01,7.247135224596904512e-01
9.113029964595067423e-01,8.018091745319106955e-01
7.242552345309012374e-01,6.961716169877811833e-01
6.190321494497561527e-01,6.433356324647447888e-01
3.104839612780434521e-01,5.157609110333463143e-01
1.017147412182786148e-01,4.525844206712957285e-01
-8.260264801771797227e-01,3.977771283807259861e-01
-1.830935738586025874e-01,3.965206463420813954e-01
-2.546229659753720398e-01,3.879021190342979430e-01
-4.804924324793475865e-01,3.750815453979799430e-01
4.468402273771698852e-01,5.671085177527823706e-01
-8.248529842458385275e-03,4.268184660861650825e-01
-8.379075681847041324e-01,3.994674695649644280e-01
-5.596335961003773285e-01,3.757620355251135580e-01
3.665175273191918492e-01,5.358969911038642397e-01
-8.477382810193996310e-01,4.009118383042129530e-01
7.024138280975373849e-01,6.848140744286087545e-01
-9.706945972051350680e-03,4.265115597488685628e-01
-3.882684534670399756e-02,4.205744311227585519e-01
1.848155693190352000e-01,4.754940779960902253e-01
6.493619318502983351e-01,6.580784679399964698e-01
